Date - MST,Measure Names,Measure Values
25/03/2017 00:00:00,Gas Fired Steam,
26/03/2017 00:00:00,Gas Fired Steam,
27/03/2017 00:00:00,Gas Fired Steam,
28/03/2017 00:00:00,Gas Fired Steam,
29/03/2017 00:00:00,Gas Fired Steam,
30/03/2017 00:00:00,Gas Fired Steam,
31/03/2017 00:00:00,Gas Fired Steam,
01/04/2017 00:00:00,Gas Fired Steam,
02/04/2017 00:00:00,Gas Fired Steam,
03/04/2017 00:00:00,Gas Fired Steam,
04/04/2017 00:00:00,Gas Fired Steam,
05/04/2017 00:00:00,Gas Fired Steam,
06/04/2017 00:00:00,Gas Fired Steam,
07/04/2017 00:00:00,Gas Fired Steam,
08/04/2017 00:00:00,Gas Fired Steam,
09/04/2017 00:00:00,Gas Fired Steam,
10/04/2017 00:00:00,Gas Fired Steam,
11/04/2017 00:00:00,Gas Fired Steam,
12/04/2017 00:00:00,Gas Fired Steam,
13/04/2017 00:00:00,Gas Fired Steam,
14/04/2017 00:00:00,Gas Fired Steam,
15/04/2017 00:00:00,Gas Fired Steam,
16/04/2017 00:00:00,Gas Fired Steam,
17/04/2017 00:00:00,Gas Fired Steam,
18/04/2017 00:00:00,Gas Fired Steam,
19/04/2017 00:00:00,Gas Fired Steam,
20/04/2017 00:00:00,Gas Fired Steam,
21/04/2017 00:00:00,Gas Fired Steam,
22/04/2017 00:00:00,Gas Fired Steam,
23/04/2017 00:00:00,Gas Fired Steam,
24/04/2017 00:00:00,Gas Fired Steam,
25/04/2017 00:00:00,Gas Fired Steam,
26/04/2017 00:00:00,Gas Fired Steam,
27/04/2017 00:00:00,Gas Fired Steam,
28/04/2017 00:00:00,Gas Fired Steam,
29/04/2017 00:00:00,Gas Fired Steam,
30/04/2017 00:00:00,Gas Fired Steam,
01/05/2017 00:00:00,Gas Fired Steam,
02/05/2017 00:00:00,Gas Fired Steam,
03/05/2017 00:00:00,Gas Fired Steam,
04/05/2017 00:00:00,Gas Fired Steam,
05/05/2017 00:00:00,Gas Fired Steam,
06/05/2017 00:00:00,Gas Fired Steam,
07/05/2017 00:00:00,Gas Fired Steam,
08/05/2017 00:00:00,Gas Fired Steam,
09/05/2017 00:00:00,Gas Fired Steam,
10/05/2017 00:00:00,Gas Fired Steam,
11/05/2017 00:00:00,Gas Fired Steam,
12/05/2017 00:00:00,Gas Fired Steam,
13/05/2017 00:00:00,Gas Fired Steam,
14/05/2017 00:00:00,Gas Fired Steam,
15/05/2017 00:00:00,Gas Fired Steam,
16/05/2017 00:00:00,Gas Fired Steam,
17/05/2017 00:00:00,Gas Fired Steam,
18/05/2017 00:00:00,Gas Fired Steam,
19/05/2017 00:00:00,Gas Fired Steam,
20/05/2017 00:00:00,Gas Fired Steam,
21/05/2017 00:00:00,Gas Fired Steam,
22/05/2017 00:00:00,Gas Fired Steam,
23/05/2017 00:00:00,Gas Fired Steam,
24/05/2017 00:00:00,Gas Fired Steam,
25/05/2017 00:00:00,Gas Fired Steam,
26/05/2017 00:00:00,Gas Fired Steam,
27/05/2017 00:00:00,Gas Fired Steam,
28/05/2017 00:00:00,Gas Fired Steam,
29/05/2017 00:00:00,Gas Fired Steam,
30/05/2017 00:00:00,Gas Fired Steam,
31/05/2017 00:00:00,Gas Fired Steam,
01/06/2017 00:00:00,Gas Fired Steam,
02/06/2017 00:00:00,Gas Fired Steam,
03/06/2017 00:00:00,Gas Fired Steam,
04/06/2017 00:00:00,Gas Fired Steam,
05/06/2017 00:00:00,Gas Fired Steam,
06/06/2017 00:00:00,Gas Fired Steam,
07/06/2017 00:00:00,Gas Fired Steam,
08/06/2017 00:00:00,Gas Fired Steam,
09/06/2017 00:00:00,Gas Fired Steam,
10/06/2017 00:00:00,Gas Fired Steam,
11/06/2017 00:00:00,Gas Fired Steam,
12/06/2017 00:00:00,Gas Fired Steam,
13/06/2017 00:00:00,Gas Fired Steam,
14/06/2017 00:00:00,Gas Fired Steam,
15/06/2017 00:00:00,Gas Fired Steam,
16/06/2017 00:00:00,Gas Fired Steam,
17/06/2017 00:00:00,Gas Fired Steam,
18/06/2017 00:00:00,Gas Fired Steam,
19/06/2017 00:00:00,Gas Fired Steam,
20/06/2017 00:00:00,Gas Fired Steam,
21/06/2017 00:00:00,Gas Fired Steam,
22/06/2017 00:00:00,Gas Fired Steam,
23/06/2017 00:00:00,Gas Fired Steam,
24/06/2017 00:00:00,Gas Fired Steam,
25/06/2017 00:00:00,Gas Fired Steam,
26/06/2017 00:00:00,Gas Fired Steam,
27/06/2017 00:00:00,Gas Fired Steam,
28/06/2017 00:00:00,Gas Fired Steam,
29/06/2017 00:00:00,Gas Fired Steam,
30/06/2017 00:00:00,Gas Fired Steam,
01/07/2017 00:00:00,Gas Fired Steam,
02/07/2017 00:00:00,Gas Fired Steam,
03/07/2017 00:00:00,Gas Fired Steam,
04/07/2017 00:00:00,Gas Fired Steam,
05/07/2017 00:00:00,Gas Fired Steam,
06/07/2017 00:00:00,Gas Fired Steam,
07/07/2017 00:00:00,Gas Fired Steam,
08/07/2017 00:00:00,Gas Fired Steam,
09/07/2017 00:00:00,Gas Fired Steam,
10/07/2017 00:00:00,Gas Fired Steam,
11/07/2017 00:00:00,Gas Fired Steam,
12/07/2017 00:00:00,Gas Fired Steam,
13/07/2017 00:00:00,Gas Fired Steam,
14/07/2017 00:00:00,Gas Fired Steam,
15/07/2017 00:00:00,Gas Fired Steam,
16/07/2017 00:00:00,Gas Fired Steam,
17/07/2017 00:00:00,Gas Fired Steam,
18/07/2017 00:00:00,Gas Fired Steam,
19/07/2017 00:00:00,Gas Fired Steam,
20/07/2017 00:00:00,Gas Fired Steam,
21/07/2017 00:00:00,Gas Fired Steam,
22/07/2017 00:00:00,Gas Fired Steam,
23/07/2017 00:00:00,Gas Fired Steam,
24/07/2017 00:00:00,Gas Fired Steam,
25/07/2017 00:00:00,Gas Fired Steam,
26/07/2017 00:00:00,Gas Fired Steam,
27/07/2017 00:00:00,Gas Fired Steam,
28/07/2017 00:00:00,Gas Fired Steam,
29/07/2017 00:00:00,Gas Fired Steam,
30/07/2017 00:00:00,Gas Fired Steam,
31/07/2017 00:00:00,Gas Fired Steam,
01/08/2017 00:00:00,Gas Fired Steam,
02/08/2017 00:00:00,Gas Fired Steam,
03/08/2017 00:00:00,Gas Fired Steam,
04/08/2017 00:00:00,Gas Fired Steam,
05/08/2017 00:00:00,Gas Fired Steam,
06/08/2017 00:00:00,Gas Fired Steam,
07/08/2017 00:00:00,Gas Fired Steam,
08/08/2017 00:00:00,Gas Fired Steam,
09/08/2017 00:00:00,Gas Fired Steam,
10/08/2017 00:00:00,Gas Fired Steam,
11/08/2017 00:00:00,Gas Fired Steam,
12/08/2017 00:00:00,Gas Fired Steam,
13/08/2017 00:00:00,Gas Fired Steam,
14/08/2017 00:00:00,Gas Fired Steam,
15/08/2017 00:00:00,Gas Fired Steam,
16/08/2017 00:00:00,Gas Fired Steam,
17/08/2017 00:00:00,Gas Fired Steam,
18/08/2017 00:00:00,Gas Fired Steam,
19/08/2017 00:00:00,Gas Fired Steam,
20/08/2017 00:00:00,Gas Fired Steam,
21/08/2017 00:00:00,Gas Fired Steam,
22/08/2017 00:00:00,Gas Fired Steam,
23/08/2017 00:00:00,Gas Fired Steam,
24/08/2017 00:00:00,Gas Fired Steam,
25/08/2017 00:00:00,Gas Fired Steam,
26/08/2017 00:00:00,Gas Fired Steam,
27/08/2017 00:00:00,Gas Fired Steam,
28/08/2017 00:00:00,Gas Fired Steam,
29/08/2017 00:00:00,Gas Fired Steam,
30/08/2017 00:00:00,Gas Fired Steam,
31/08/2017 00:00:00,Gas Fired Steam,
01/09/2017 00:00:00,Gas Fired Steam,
02/09/2017 00:00:00,Gas Fired Steam,
03/09/2017 00:00:00,Gas Fired Steam,
04/09/2017 00:00:00,Gas Fired Steam,
05/09/2017 00:00:00,Gas Fired Steam,
06/09/2017 00:00:00,Gas Fired Steam,
07/09/2017 00:00:00,Gas Fired Steam,
08/09/2017 00:00:00,Gas Fired Steam,
09/09/2017 00:00:00,Gas Fired Steam,
10/09/2017 00:00:00,Gas Fired Steam,
11/09/2017 00:00:00,Gas Fired Steam,
12/09/2017 00:00:00,Gas Fired Steam,
13/09/2017 00:00:00,Gas Fired Steam,
14/09/2017 00:00:00,Gas Fired Steam,
15/09/2017 00:00:00,Gas Fired Steam,
16/09/2017 00:00:00,Gas Fired Steam,
17/09/2017 00:00:00,Gas Fired Steam,
18/09/2017 00:00:00,Gas Fired Steam,
19/09/2017 00:00:00,Gas Fired Steam,
20/09/2017 00:00:00,Gas Fired Steam,
21/09/2017 00:00:00,Gas Fired Steam,
22/09/2017 00:00:00,Gas Fired Steam,
23/09/2017 00:00:00,Gas Fired Steam,
24/09/2017 00:00:00,Gas Fired Steam,
25/09/2017 00:00:00,Gas Fired Steam,
26/09/2017 00:00:00,Gas Fired Steam,
27/09/2017 00:00:00,Gas Fired Steam,
28/09/2017 00:00:00,Gas Fired Steam,
29/09/2017 00:00:00,Gas Fired Steam,
30/09/2017 00:00:00,Gas Fired Steam,
01/10/2017 00:00:00,Gas Fired Steam,
02/10/2017 00:00:00,Gas Fired Steam,
03/10/2017 00:00:00,Gas Fired Steam,
04/10/2017 00:00:00,Gas Fired Steam,
05/10/2017 00:00:00,Gas Fired Steam,
06/10/2017 00:00:00,Gas Fired Steam,
07/10/2017 00:00:00,Gas Fired Steam,
08/10/2017 00:00:00,Gas Fired Steam,
09/10/2017 00:00:00,Gas Fired Steam,
10/10/2017 00:00:00,Gas Fired Steam,
11/10/2017 00:00:00,Gas Fired Steam,
12/10/2017 00:00:00,Gas Fired Steam,
13/10/2017 00:00:00,Gas Fired Steam,
14/10/2017 00:00:00,Gas Fired Steam,
15/10/2017 00:00:00,Gas Fired Steam,
16/10/2017 00:00:00,Gas Fired Steam,
17/10/2017 00:00:00,Gas Fired Steam,
18/10/2017 00:00:00,Gas Fired Steam,
19/10/2017 00:00:00,Gas Fired Steam,
20/10/2017 00:00:00,Gas Fired Steam,
21/10/2017 00:00:00,Gas Fired Steam,
22/10/2017 00:00:00,Gas Fired Steam,
23/10/2017 00:00:00,Gas Fired Steam,
24/10/2017 00:00:00,Gas Fired Steam,
25/10/2017 00:00:00,Gas Fired Steam,
26/10/2017 00:00:00,Gas Fired Steam,
27/10/2017 00:00:00,Gas Fired Steam,
28/10/2017 00:00:00,Gas Fired Steam,
29/10/2017 00:00:00,Gas Fired Steam,
30/10/2017 00:00:00,Gas Fired Steam,
31/10/2017 00:00:00,Gas Fired Steam,
01/11/2017 00:00:00,Gas Fired Steam,
02/11/2017 00:00:00,Gas Fired Steam,
03/11/2017 00:00:00,Gas Fired Steam,
04/11/2017 00:00:00,Gas Fired Steam,
05/11/2017 00:00:00,Gas Fired Steam,
06/11/2017 00:00:00,Gas Fired Steam,
07/11/2017 00:00:00,Gas Fired Steam,
08/11/2017 00:00:00,Gas Fired Steam,
09/11/2017 00:00:00,Gas Fired Steam,
10/11/2017 00:00:00,Gas Fired Steam,
11/11/2017 00:00:00,Gas Fired Steam,
12/11/2017 00:00:00,Gas Fired Steam,
13/11/2017 00:00:00,Gas Fired Steam,
14/11/2017 00:00:00,Gas Fired Steam,
15/11/2017 00:00:00,Gas Fired Steam,
16/11/2017 00:00:00,Gas Fired Steam,
17/11/2017 00:00:00,Gas Fired Steam,
18/11/2017 00:00:00,Gas Fired Steam,
19/11/2017 00:00:00,Gas Fired Steam,
20/11/2017 00:00:00,Gas Fired Steam,
21/11/2017 00:00:00,Gas Fired Steam,
22/11/2017 00:00:00,Gas Fired Steam,
23/11/2017 00:00:00,Gas Fired Steam,
24/11/2017 00:00:00,Gas Fired Steam,
25/11/2017 00:00:00,Gas Fired Steam,
26/11/2017 00:00:00,Gas Fired Steam,
27/11/2017 00:00:00,Gas Fired Steam,
28/11/2017 00:00:00,Gas Fired Steam,
29/11/2017 00:00:00,Gas Fired Steam,
30/11/2017 00:00:00,Gas Fired Steam,
01/12/2017 00:00:00,Gas Fired Steam,
02/12/2017 00:00:00,Gas Fired Steam,
03/12/2017 00:00:00,Gas Fired Steam,
04/12/2017 00:00:00,Gas Fired Steam,
05/12/2017 00:00:00,Gas Fired Steam,
06/12/2017 00:00:00,Gas Fired Steam,
07/12/2017 00:00:00,Gas Fired Steam,
08/12/2017 00:00:00,Gas Fired Steam,
09/12/2017 00:00:00,Gas Fired Steam,
10/12/2017 00:00:00,Gas Fired Steam,
11/12/2017 00:00:00,Gas Fired Steam,
12/12/2017 00:00:00,Gas Fired Steam,
13/12/2017 00:00:00,Gas Fired Steam,
14/12/2017 00:00:00,Gas Fired Steam,
15/12/2017 00:00:00,Gas Fired Steam,
16/12/2017 00:00:00,Gas Fired Steam,
17/12/2017 00:00:00,Gas Fired Steam,
18/12/2017 00:00:00,Gas Fired Steam,
19/12/2017 00:00:00,Gas Fired Steam,
20/12/2017 00:00:00,Gas Fired Steam,
21/12/2017 00:00:00,Gas Fired Steam,
22/12/2017 00:00:00,Gas Fired Steam,
23/12/2017 00:00:00,Gas Fired Steam,
24/12/2017 00:00:00,Gas Fired Steam,
25/12/2017 00:00:00,Gas Fired Steam,
26/12/2017 00:00:00,Gas Fired Steam,
27/12/2017 00:00:00,Gas Fired Steam,
28/12/2017 00:00:00,Gas Fired Steam,
29/12/2017 00:00:00,Gas Fired Steam,
30/12/2017 00:00:00,Gas Fired Steam,
31/12/2017 00:00:00,Gas Fired Steam,
01/01/2018 00:00:00,Gas Fired Steam,
02/01/2018 00:00:00,Gas Fired Steam,
03/01/2018 00:00:00,Gas Fired Steam,
04/01/2018 00:00:00,Gas Fired Steam,
05/01/2018 00:00:00,Gas Fired Steam,
06/01/2018 00:00:00,Gas Fired Steam,
07/01/2018 00:00:00,Gas Fired Steam,
08/01/2018 00:00:00,Gas Fired Steam,
09/01/2018 00:00:00,Gas Fired Steam,
10/01/2018 00:00:00,Gas Fired Steam,
11/01/2018 00:00:00,Gas Fired Steam,
12/01/2018 00:00:00,Gas Fired Steam,
13/01/2018 00:00:00,Gas Fired Steam,
14/01/2018 00:00:00,Gas Fired Steam,
15/01/2018 00:00:00,Gas Fired Steam,
16/01/2018 00:00:00,Gas Fired Steam,
17/01/2018 00:00:00,Gas Fired Steam,
18/01/2018 00:00:00,Gas Fired Steam,
19/01/2018 00:00:00,Gas Fired Steam,
20/01/2018 00:00:00,Gas Fired Steam,
21/01/2018 00:00:00,Gas Fired Steam,
22/01/2018 00:00:00,Gas Fired Steam,
23/01/2018 00:00:00,Gas Fired Steam,
24/01/2018 00:00:00,Gas Fired Steam,
25/01/2018 00:00:00,Gas Fired Steam,
26/01/2018 00:00:00,Gas Fired Steam,
27/01/2018 00:00:00,Gas Fired Steam,
28/01/2018 00:00:00,Gas Fired Steam,
29/01/2018 00:00:00,Gas Fired Steam,
30/01/2018 00:00:00,Gas Fired Steam,
31/01/2018 00:00:00,Gas Fired Steam,
01/02/2018 00:00:00,Gas Fired Steam,
02/02/2018 00:00:00,Gas Fired Steam,
03/02/2018 00:00:00,Gas Fired Steam,
04/02/2018 00:00:00,Gas Fired Steam,
05/02/2018 00:00:00,Gas Fired Steam,
06/02/2018 00:00:00,Gas Fired Steam,
07/02/2018 00:00:00,Gas Fired Steam,
08/02/2018 00:00:00,Gas Fired Steam,
09/02/2018 00:00:00,Gas Fired Steam,
10/02/2018 00:00:00,Gas Fired Steam,
11/02/2018 00:00:00,Gas Fired Steam,
12/02/2018 00:00:00,Gas Fired Steam,
13/02/2018 00:00:00,Gas Fired Steam,
14/02/2018 00:00:00,Gas Fired Steam,
15/02/2018 00:00:00,Gas Fired Steam,
16/02/2018 00:00:00,Gas Fired Steam,
17/02/2018 00:00:00,Gas Fired Steam,
18/02/2018 00:00:00,Gas Fired Steam,
19/02/2018 00:00:00,Gas Fired Steam,
20/02/2018 00:00:00,Gas Fired Steam,
21/02/2018 00:00:00,Gas Fired Steam,
22/02/2018 00:00:00,Gas Fired Steam,
23/02/2018 00:00:00,Gas Fired Steam,
24/02/2018 00:00:00,Gas Fired Steam,
25/02/2018 00:00:00,Gas Fired Steam,
26/02/2018 00:00:00,Gas Fired Steam,
27/02/2018 00:00:00,Gas Fired Steam,
28/02/2018 00:00:00,Gas Fired Steam,
01/03/2018 00:00:00,Gas Fired Steam,
02/03/2018 00:00:00,Gas Fired Steam,
03/03/2018 00:00:00,Gas Fired Steam,
04/03/2018 00:00:00,Gas Fired Steam,
05/03/2018 00:00:00,Gas Fired Steam,
06/03/2018 00:00:00,Gas Fired Steam,
07/03/2018 00:00:00,Gas Fired Steam,
08/03/2018 00:00:00,Gas Fired Steam,
09/03/2018 00:00:00,Gas Fired Steam,
10/03/2018 00:00:00,Gas Fired Steam,
11/03/2018 00:00:00,Gas Fired Steam,
12/03/2018 00:00:00,Gas Fired Steam,
13/03/2018 00:00:00,Gas Fired Steam,
14/03/2018 00:00:00,Gas Fired Steam,
15/03/2018 00:00:00,Gas Fired Steam,
16/03/2018 00:00:00,Gas Fired Steam,
17/03/2018 00:00:00,Gas Fired Steam,
18/03/2018 00:00:00,Gas Fired Steam,
19/03/2018 00:00:00,Gas Fired Steam,
20/03/2018 00:00:00,Gas Fired Steam,
21/03/2018 00:00:00,Gas Fired Steam,
22/03/2018 00:00:00,Gas Fired Steam,
23/03/2018 00:00:00,Gas Fired Steam,
24/03/2018 00:00:00,Gas Fired Steam,
25/03/2018 00:00:00,Gas Fired Steam,
26/03/2018 00:00:00,Gas Fired Steam,
27/03/2018 00:00:00,Gas Fired Steam,
28/03/2018 00:00:00,Gas Fired Steam,
29/03/2018 00:00:00,Gas Fired Steam,
30/03/2018 00:00:00,Gas Fired Steam,
31/03/2018 00:00:00,Gas Fired Steam,
01/04/2018 00:00:00,Gas Fired Steam,
02/04/2018 00:00:00,Gas Fired Steam,
03/04/2018 00:00:00,Gas Fired Steam,
04/04/2018 00:00:00,Gas Fired Steam,
05/04/2018 00:00:00,Gas Fired Steam,
06/04/2018 00:00:00,Gas Fired Steam,
07/04/2018 00:00:00,Gas Fired Steam,
08/04/2018 00:00:00,Gas Fired Steam,
09/04/2018 00:00:00,Gas Fired Steam,
10/04/2018 00:00:00,Gas Fired Steam,
11/04/2018 00:00:00,Gas Fired Steam,
12/04/2018 00:00:00,Gas Fired Steam,
13/04/2018 00:00:00,Gas Fired Steam,
14/04/2018 00:00:00,Gas Fired Steam,
15/04/2018 00:00:00,Gas Fired Steam,
16/04/2018 00:00:00,Gas Fired Steam,
17/04/2018 00:00:00,Gas Fired Steam,
18/04/2018 00:00:00,Gas Fired Steam,
19/04/2018 00:00:00,Gas Fired Steam,
20/04/2018 00:00:00,Gas Fired Steam,
21/04/2018 00:00:00,Gas Fired Steam,
22/04/2018 00:00:00,Gas Fired Steam,
23/04/2018 00:00:00,Gas Fired Steam,
24/04/2018 00:00:00,Gas Fired Steam,
25/04/2018 00:00:00,Gas Fired Steam,
26/04/2018 00:00:00,Gas Fired Steam,
27/04/2018 00:00:00,Gas Fired Steam,
28/04/2018 00:00:00,Gas Fired Steam,
29/04/2018 00:00:00,Gas Fired Steam,
30/04/2018 00:00:00,Gas Fired Steam,
01/05/2018 00:00:00,Gas Fired Steam,
02/05/2018 00:00:00,Gas Fired Steam,
03/05/2018 00:00:00,Gas Fired Steam,
04/05/2018 00:00:00,Gas Fired Steam,
05/05/2018 00:00:00,Gas Fired Steam,
06/05/2018 00:00:00,Gas Fired Steam,
07/05/2018 00:00:00,Gas Fired Steam,
08/05/2018 00:00:00,Gas Fired Steam,
09/05/2018 00:00:00,Gas Fired Steam,
10/05/2018 00:00:00,Gas Fired Steam,
11/05/2018 00:00:00,Gas Fired Steam,
12/05/2018 00:00:00,Gas Fired Steam,
13/05/2018 00:00:00,Gas Fired Steam,
14/05/2018 00:00:00,Gas Fired Steam,
15/05/2018 00:00:00,Gas Fired Steam,
16/05/2018 00:00:00,Gas Fired Steam,
17/05/2018 00:00:00,Gas Fired Steam,
18/05/2018 00:00:00,Gas Fired Steam,
19/05/2018 00:00:00,Gas Fired Steam,
20/05/2018 00:00:00,Gas Fired Steam,
21/05/2018 00:00:00,Gas Fired Steam,
22/05/2018 00:00:00,Gas Fired Steam,
23/05/2018 00:00:00,Gas Fired Steam,
24/05/2018 00:00:00,Gas Fired Steam,
25/05/2018 00:00:00,Gas Fired Steam,
26/05/2018 00:00:00,Gas Fired Steam,
27/05/2018 00:00:00,Gas Fired Steam,
28/05/2018 00:00:00,Gas Fired Steam,
29/05/2018 00:00:00,Gas Fired Steam,
30/05/2018 00:00:00,Gas Fired Steam,
31/05/2018 00:00:00,Gas Fired Steam,
01/06/2018 00:00:00,Gas Fired Steam,
02/06/2018 00:00:00,Gas Fired Steam,
03/06/2018 00:00:00,Gas Fired Steam,
04/06/2018 00:00:00,Gas Fired Steam,
05/06/2018 00:00:00,Gas Fired Steam,
06/06/2018 00:00:00,Gas Fired Steam,
07/06/2018 00:00:00,Gas Fired Steam,
08/06/2018 00:00:00,Gas Fired Steam,
09/06/2018 00:00:00,Gas Fired Steam,
10/06/2018 00:00:00,Gas Fired Steam,
11/06/2018 00:00:00,Gas Fired Steam,
12/06/2018 00:00:00,Gas Fired Steam,
13/06/2018 00:00:00,Gas Fired Steam,
14/06/2018 00:00:00,Gas Fired Steam,
15/06/2018 00:00:00,Gas Fired Steam,
16/06/2018 00:00:00,Gas Fired Steam,
17/06/2018 00:00:00,Gas Fired Steam,
18/06/2018 00:00:00,Gas Fired Steam,
19/06/2018 00:00:00,Gas Fired Steam,
20/06/2018 00:00:00,Gas Fired Steam,
21/06/2018 00:00:00,Gas Fired Steam,
22/06/2018 00:00:00,Gas Fired Steam,
23/06/2018 00:00:00,Gas Fired Steam,
24/06/2018 00:00:00,Gas Fired Steam,
25/06/2018 00:00:00,Gas Fired Steam,
26/06/2018 00:00:00,Gas Fired Steam,
27/06/2018 00:00:00,Gas Fired Steam,
28/06/2018 00:00:00,Gas Fired Steam,
29/06/2018 00:00:00,Gas Fired Steam,
30/06/2018 00:00:00,Gas Fired Steam,
01/07/2018 00:00:00,Gas Fired Steam,
02/07/2018 00:00:00,Gas Fired Steam,
03/07/2018 00:00:00,Gas Fired Steam,
04/07/2018 00:00:00,Gas Fired Steam,
05/07/2018 00:00:00,Gas Fired Steam,
06/07/2018 00:00:00,Gas Fired Steam,
07/07/2018 00:00:00,Gas Fired Steam,
08/07/2018 00:00:00,Gas Fired Steam,
09/07/2018 00:00:00,Gas Fired Steam,
10/07/2018 00:00:00,Gas Fired Steam,
11/07/2018 00:00:00,Gas Fired Steam,
12/07/2018 00:00:00,Gas Fired Steam,
13/07/2018 00:00:00,Gas Fired Steam,
14/07/2018 00:00:00,Gas Fired Steam,
15/07/2018 00:00:00,Gas Fired Steam,
16/07/2018 00:00:00,Gas Fired Steam,
17/07/2018 00:00:00,Gas Fired Steam,
18/07/2018 00:00:00,Gas Fired Steam,
19/07/2018 00:00:00,Gas Fired Steam,
20/07/2018 00:00:00,Gas Fired Steam,
21/07/2018 00:00:00,Gas Fired Steam,
22/07/2018 00:00:00,Gas Fired Steam,
23/07/2018 00:00:00,Gas Fired Steam,
24/07/2018 00:00:00,Gas Fired Steam,
25/07/2018 00:00:00,Gas Fired Steam,
26/07/2018 00:00:00,Gas Fired Steam,
27/07/2018 00:00:00,Gas Fired Steam,
28/07/2018 00:00:00,Gas Fired Steam,
29/07/2018 00:00:00,Gas Fired Steam,
30/07/2018 00:00:00,Gas Fired Steam,
31/07/2018 00:00:00,Gas Fired Steam,
01/08/2018 00:00:00,Gas Fired Steam,
02/08/2018 00:00:00,Gas Fired Steam,
03/08/2018 00:00:00,Gas Fired Steam,
04/08/2018 00:00:00,Gas Fired Steam,
05/08/2018 00:00:00,Gas Fired Steam,
06/08/2018 00:00:00,Gas Fired Steam,
07/08/2018 00:00:00,Gas Fired Steam,
08/08/2018 00:00:00,Gas Fired Steam,
09/08/2018 00:00:00,Gas Fired Steam,
10/08/2018 00:00:00,Gas Fired Steam,
11/08/2018 00:00:00,Gas Fired Steam,
12/08/2018 00:00:00,Gas Fired Steam,
13/08/2018 00:00:00,Gas Fired Steam,
14/08/2018 00:00:00,Gas Fired Steam,
15/08/2018 00:00:00,Gas Fired Steam,
16/08/2018 00:00:00,Gas Fired Steam,
17/08/2018 00:00:00,Gas Fired Steam,
18/08/2018 00:00:00,Gas Fired Steam,
19/08/2018 00:00:00,Gas Fired Steam,
20/08/2018 00:00:00,Gas Fired Steam,
21/08/2018 00:00:00,Gas Fired Steam,
22/08/2018 00:00:00,Gas Fired Steam,
23/08/2018 00:00:00,Gas Fired Steam,
24/08/2018 00:00:00,Gas Fired Steam,
25/08/2018 00:00:00,Gas Fired Steam,
26/08/2018 00:00:00,Gas Fired Steam,
27/08/2018 00:00:00,Gas Fired Steam,
28/08/2018 00:00:00,Gas Fired Steam,
29/08/2018 00:00:00,Gas Fired Steam,
30/08/2018 00:00:00,Gas Fired Steam,
31/08/2018 00:00:00,Gas Fired Steam,
01/09/2018 00:00:00,Gas Fired Steam,
02/09/2018 00:00:00,Gas Fired Steam,
03/09/2018 00:00:00,Gas Fired Steam,
04/09/2018 00:00:00,Gas Fired Steam,
05/09/2018 00:00:00,Gas Fired Steam,
06/09/2018 00:00:00,Gas Fired Steam,
07/09/2018 00:00:00,Gas Fired Steam,
08/09/2018 00:00:00,Gas Fired Steam,
09/09/2018 00:00:00,Gas Fired Steam,
10/09/2018 00:00:00,Gas Fired Steam,
11/09/2018 00:00:00,Gas Fired Steam,
12/09/2018 00:00:00,Gas Fired Steam,
13/09/2018 00:00:00,Gas Fired Steam,
14/09/2018 00:00:00,Gas Fired Steam,
15/09/2018 00:00:00,Gas Fired Steam,
16/09/2018 00:00:00,Gas Fired Steam,
17/09/2018 00:00:00,Gas Fired Steam,
18/09/2018 00:00:00,Gas Fired Steam,
19/09/2018 00:00:00,Gas Fired Steam,
20/09/2018 00:00:00,Gas Fired Steam,
21/09/2018 00:00:00,Gas Fired Steam,
22/09/2018 00:00:00,Gas Fired Steam,
23/09/2018 00:00:00,Gas Fired Steam,
24/09/2018 00:00:00,Gas Fired Steam,
25/09/2018 00:00:00,Gas Fired Steam,
26/09/2018 00:00:00,Gas Fired Steam,
27/09/2018 00:00:00,Gas Fired Steam,
28/09/2018 00:00:00,Gas Fired Steam,
29/09/2018 00:00:00,Gas Fired Steam,
30/09/2018 00:00:00,Gas Fired Steam,
01/10/2018 00:00:00,Gas Fired Steam,
02/10/2018 00:00:00,Gas Fired Steam,
03/10/2018 00:00:00,Gas Fired Steam,
04/10/2018 00:00:00,Gas Fired Steam,
05/10/2018 00:00:00,Gas Fired Steam,
06/10/2018 00:00:00,Gas Fired Steam,
07/10/2018 00:00:00,Gas Fired Steam,
08/10/2018 00:00:00,Gas Fired Steam,
09/10/2018 00:00:00,Gas Fired Steam,
10/10/2018 00:00:00,Gas Fired Steam,
11/10/2018 00:00:00,Gas Fired Steam,
12/10/2018 00:00:00,Gas Fired Steam,
13/10/2018 00:00:00,Gas Fired Steam,
14/10/2018 00:00:00,Gas Fired Steam,
15/10/2018 00:00:00,Gas Fired Steam,
16/10/2018 00:00:00,Gas Fired Steam,
17/10/2018 00:00:00,Gas Fired Steam,
18/10/2018 00:00:00,Gas Fired Steam,
19/10/2018 00:00:00,Gas Fired Steam,
20/10/2018 00:00:00,Gas Fired Steam,
21/10/2018 00:00:00,Gas Fired Steam,
22/10/2018 00:00:00,Gas Fired Steam,
23/10/2018 00:00:00,Gas Fired Steam,
24/10/2018 00:00:00,Gas Fired Steam,
25/10/2018 00:00:00,Gas Fired Steam,
26/10/2018 00:00:00,Gas Fired Steam,
27/10/2018 00:00:00,Gas Fired Steam,
